OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
1202,1,1202,401312,4013.12,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4105116.953,9005.904116
1203,2,1203,401500,4015,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,6972336.785,17012.04016
1204,2,1204,401601,4016.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3798516.988,10760.57143
1205,2,1205,401602,4016.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2963688.375,7053.500278
1206,2,1206,401705,4017.05,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2375489.031,8172.967779
1207,2,1207,401706,4017.06,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1812323.414,7032.085177
1208,2,1208,401707,4017.07,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3078950.207,9210.576665
1209,1,1209,401801,4018.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,5210368.063,9352.406594
1210,2,1210,401802,4018.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3586678.102,7578.582559
1211,1,1211,401901,4019.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2510348.094,6772.287835
1212,2,1212,401902,4019.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3889300.32,9130.487995
1213,2,1213,402001,4020.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2132086.852,6843.96335
1214,2,1214,402002,4020.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2418595.637,6520.276496
1215,2,1215,402101,4021.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1738618.246,6512.210983
1216,1,1216,402102,4021.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3358884.238,7678.252403
1217,2,1217,402200,4022,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,9294934.684,16831.75028
1218,1,1218,402301,4023.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1945177.301,6190.61088
1219,1,1219,402303,4023.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1379537.945,5029.628297
1220,1,1220,402304,4023.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1018668.023,5455.871535
1221,1,1221,402403,4024.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2967990.281,11747.67065
1222,2,1222,402404,4024.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,WALNUT ISLANDS,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,5974927.613,13183.7503
1223,2,1223,402405,4024.05,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1481078.219,6571.491513
1224,1,1224,402406,4024.06,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1705740.352,5295.17831
1225,1,1225,402501,4025.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1483745.098,5894.151106
1226,1,1226,402503,4025.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1276688.648,4722.064273
1227,1,1227,402504,4025.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,876694.0469,3899.759499
1228,1,1228,402601,4026.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1511790.523,6530.466903
1229,1,1229,402602,4026.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1822249.93,5668.708192
1230,1,1230,402702,4027.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2189013.473,6775.200155
1231,2,1231,402703,4027.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1564995.605,6903.522234
1232,1,1232,402705,4027.05,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1264582.469,4779.479236
1233,1,1233,402706,4027.06,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1551434.238,5080.470349
1234,1,1234,402801,4028.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2657828.887,8123.195337
1235,1,1235,402803,4028.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,920379.375,3897.753004
1236,1,1236,402804,4028.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1924979.363,5947.064441
1237,1,1237,402902,4029.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2693650.582,7657.257648
1238,1,1238,402903,4029.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2313120.176,6246.253526
1239,1,1239,402904,4029.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2785604.66,7646.964176
1240,1,1240,403000,4030,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3530696.605,9541.599073
1241,1,1241,403305,4033.05,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2159992.957,5984.031324
1242,1,1242,403316,4033.16,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4247847.926,10488.36025
1243,1,1243,403317,4033.17,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,6117936.465,14331.75534
1244,1,1244,403318,4033.18,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,POMONA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4917037.109,11202.13995
1245,1,1245,403319,4033.19,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3259584.293,7344.423306
1246,1,1246,403320,4033.2,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,5714118.168,10756.36608
1247,1,1247,403321,4033.21,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,9287518.582,15184.44249
1248,1,1248,403323,4033.23,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4591903.445,10351.82347
1249,1,1249,403324,4033.24,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,11599483.58,17204.8533
1250,1,1250,403325,4033.25,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,SOUTH DIAMOND BAR,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,24942594.87,30915.1552
1251,1,1251,403326,4033.26,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,ROWLAND HEIGHTS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2797010.152,10335.72646
1252,1,1252,403327,4033.27,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,INDUSTRY,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,12974842.39,21974.15912
1253,1,1253,403328,4033.28,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,DIAMOND BAR,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4069821.934,11824.3038
1254,1,1254,403401,4034.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3348248.672,11692.5846
1255,1,1255,403402,4034.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2534928.133,6490.758373
1256,1,1256,403403,4034.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,5689161.926,15934.58122
1257,1,1257,403404,4034.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3490258.414,9292.927702
1258,1,1258,403407,4034.07,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,6898231.223,13857.22432
1259,1,1259,403408,4034.08,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4626271.094,9628.275863
1260,1,1260,403409,4034.09,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WALNUT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,6840811.063,14265.65632
1261,2,1261,403500,4035,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,WALNUT ISLANDS,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,7184811.367,13788.50938
1262,2,1262,403601,4036.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,WALNUT ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,7190797.977,14079.60689
1263,2,1263,403702,4037.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,CHARTER OAK,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2502622.84,6952.317597
1264,2,1264,403703,4037.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,CHARTER OAK,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,3157020.559,8351.628441
1265,2,1265,403721,4037.21,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,CHARTER OAK,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2776265.723,7588.678155
1266,1,1266,403722,4037.22,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,WALNUT ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2635759.461,6846.680645
1267,2,1267,403801,4038.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,CHARTER OAK,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,2752860.281,7988.379651
1268,2,1268,403802,4038.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,CHARTER OAK,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1906540.258,5960.990718
1269,2,1269,403901,4039.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,1840063.387,6247.890791
1270,2,1270,403902,4039.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3090242.18,6871.275038
1271,2,1271,404000,4040,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,COVINA ISLANDS,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1932501.113,5941.924886
1272,1,1272,404100,4041,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,COVINA ISLANDS,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1972686.594,5985.005607
1273,1,1273,404201,4042.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1356946.012,4975.776149
1274,2,1274,404203,4042.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,COVINA ISLANDS,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,943456.7695,3904.618938
1275,1,1275,404301,4043.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1620235.375,5151.381707
1276,1,1276,404302,4043.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,900648.6406,3821.641553
1277,1,1277,404401,4044.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2122183.66,7382.808787
1278,1,1278,404402,4044.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4923898.988,10322.04079
1279,1,1279,404501,4045.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,EAST IRWINDALE,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,1177557.715,5186.611784
1280,1,1280,404503,4045.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,EAST IRWINDALE,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,960481.9766,3956.232019
1281,1,1281,404504,4045.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,AZUSA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,983186.8242,3974.815808
1282,2,1282,404600,4046,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,IRWINDALE,,INCORPORATED CITY,6,West San Gabriel Valley Planning Area,36403227.2,48525.74553
1283,1,1283,404701,4047.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2494425.988,6754.139299
1284,1,1284,404702,4047.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1689389.094,5976.075469
1285,1,1285,404703,4047.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1877170.285,8856.176919
1286,1,1286,404804,4048.04,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1384310.73,5075.463623
1287,1,1287,404805,4048.05,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,655743.3086,3236.12169
1288,1,1288,404806,4048.06,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2234659.008,7132.706742
1289,1,1289,404901,4049.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1669272.102,5368.687601
1290,1,1290,404902,4049.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1011285.594,4241.088904
1291,1,1291,404903,4049.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,797131.0313,3884.979859
1292,1,1292,405001,4050.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2491607.32,7124.877426
1293,1,1293,405002,4050.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1294128.316,4643.779007
1294,1,1294,405101,4051.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1639139.02,5447.845684
1295,1,1295,405102,4051.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1405870.617,5724.603661
1296,1,1296,405201,4052.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1984377.496,6562.644639
1297,1,1297,405202,4052.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1393105.234,4947.711218
1298,1,1298,405203,4052.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,BALDWIN PARK,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1050903.402,5017.731836
1299,1,1299,405301,4053.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,EAST IRWINDALE,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,1206378.48,7061.346353
1300,1,1300,405302,4053.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2623049.289,8067.911229
1301,1,1301,405400,4054,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,EAST IRWINDALE,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1942521.422,7493.392325
1302,1,1302,405500,4055,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,EAST IRWINDALE,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2725212.121,7404.822942
1303,1,1303,405600,4056,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3070190.813,8774.936923
1304,1,1304,405701,4057.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,EAST IRWINDALE,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1526029.27,5394.739723
1305,1,1305,405702,4057.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,EAST IRWINDALE,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2012559.563,6077.357508
1306,1,1306,405800,4058,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,EAST IRWINDALE,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2771315.344,7712.661568
1307,2,1307,405900,4059,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,1930033.398,5865.444036
1308,1,1308,406000,4060,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2790255.566,9654.418524
1309,1,1309,406101,4061.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2029039.586,6489.534555
1310,1,1310,406103,4061.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3228916.543,8828.136339
1311,1,1311,406201,4062.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1169538.047,5795.902104
1312,1,1312,406300,4063,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,WALNUT ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,7873503.262,12651.94338
1313,1,1313,406413,4064.13,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4640005.43,10231.79856
1314,1,1314,406500,4065,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2989605.563,7456.090706
1315,1,1315,406601,4066.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,VALINDA,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2874631.664,6858.110047
1316,1,1316,406602,4066.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,VALINDA,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,2322606.977,6821.553903
1317,1,1317,406701,4067.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1377469.766,5030.81455
1318,1,1318,406702,4067.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4123948.211,8939.44095
1319,1,1319,406801,4068.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2549025.68,9159.693785
1320,1,1320,406903,4069.03,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,WEST PUENTE VALLEY,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,2865100.379,7330.962064
1321,1,1321,407001,4070.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,WEST PUENTE VALLEY,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1449142.891,5210.113023
1322,1,1322,407002,4070.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,INDUSTRY,AVOCADO HEIGHTS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,4661867.957,9781.052179
1323,1,1323,407101,4071.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,LA PUENTE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1657784.879,5612.008503
1324,1,1324,407102,4071.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,LA PUENTE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1347159.438,5354.717247
1325,1,1325,407201,4072.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,LA PUENTE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,944359.6992,4164.47738
1326,1,1326,407202,4072.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,LA PUENTE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1180063.957,4961.7076
1327,1,1327,407301,4073.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,WEST PUENTE VALLEY,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1444942.488,5672.121337
1328,1,1328,407302,4073.02,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,WEST PUENTE VALLEY,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1173592.891,4525.922704
1329,1,1329,407400,4074,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,WEST COVINA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,887404.8789,3793.226017
1330,1,1330,407501,4075.01,1ST SUP. DISTRICT,1ST DISTRICT: HILDA L. SOLIS,1,,VALINDA,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1651991.082,6276.025902
